,province,year,age_group,method,myopia_rate_urban,myopia_rate_rural,population_urban,weight,population_rural,rate,population,hdi2010,hdistate,HDI_state
2613,Tianjin,2011,1,,0.2652396985827273,0.1885396957738101,268897,0.8043,128901.0,0.2502295080330222,397798.0,0.786,high,high
2614,Tianjin,2012,1,,0.2626130923507354,0.1963497344415197,268897,0.8155,128901.0,0.2503875028164851,397798.0,0.786,high,high
2615,Tianjin,2013,1,4,0.1052,0.2023065916463624,268897,0.8229,128901.0,0.12239757738057078,397798.0,0.786,high,high
2616,Tianjin,2014,1,1 or 3,0.3807977804131426,0.3165215092112838,268897,0.8255,128901.0,0.36958157108841827,397798.0,0.786,high,high
2617,Tianjin,2015,1,,0.2746497951251516,0.2115032149574934,268897,0.8288,128901.0,0.26383910060044846,397798.0,0.786,high,high
2618,Tianjin,2016,1,2.0,0.4293,0.2301612152041127,556368,0.8327,108618.0,0.3959840813036481,664986.0,0.786,high,high
2619,Tianjin,2017,1,,0.3033244051499298,0.2377103148780353,556368,0.8357,108618.0,0.29254401011825754,664986.0,0.786,high,high
2620,Tianjin,2018,1,1 or 3,0.7090174559243763,0.6328053176976133,556368,0.8395,108618.0,0.6967854077389808,664986.0,0.786,high,high
2621,Tianjin,2019,1,1 or 3,0.3157973748021846,0.2366012698191955,556368,0.8431,108618.0,0.3033715059303536,664986.0,0.786,high,high
2622,Tianjin,2020,1,4,0.1094,0.24840639227919,556368,0.847,108618.0,0.13066797801871607,664986.0,0.786,high,high
2623,Tianjin,2021,1,1 or 3,0.3142669318,0.2560468305214086,556368,0.8488,108618.0,0.30546405248667696,664986.0,0.786,high,high
2624,Tianjin,2022,1,,0.307332906830727,0.2545369364602636,556368,0.8511,108618.0,0.29947158684256503,664986.0,0.786,high,high
2625,Tianjin,1998,2,,0.2656723880057455,0.1945293980311063,463922,0.7141,307331.0,0.24533260717199612,771253.0,0.786,high,high
2626,Tianjin,1999,2,,0.2656723880057455,0.1945293980311063,463922,0.7183,307331.0,0.24563140772988964,771253.0,0.786,high,high
2627,Tianjin,2000,2,1 or 3,0.1939223880057455,0.1357617475388829,463922,0.7202,307331.0,0.17764904080311733,771253.0,0.786,high,high
2628,Tianjin,2001,2,,0.2656723880057455,0.1790609125980911,463922,0.726564327,307331.0,0.24198972093813056,771253.0,0.786,high,high
2629,Tianjin,2002,2,,0.3089503794355349,0.2233533615244479,463922,0.732837592,307331.0,0.28608207401278973,771253.0,0.786,high,high
2630,Tianjin,2003,2,2.0,0.3077128256875127,0.1399,463922,0.739018631,307331.0,0.2639168047038272,771253.0,0.786,high,high
2631,Tianjin,2004,2,,0.3176046933773402,0.2353204215467674,463922,0.745106405,307331.0,0.2966309595184883,771253.0,0.786,high,high
2632,Tianjin,2005,2,1 or 3,0.4411343537249029,0.3832130686919354,463922,0.7511,307331.0,0.4267177458801973,771253.0,0.786,high,high
2633,Tianjin,2006,2,,0.3470291065113588,0.2416347180342456,280246,0.7573,128631.0,0.3214498884279634,408877.0,0.786,high,high
2634,Tianjin,2007,2,,0.4023487521011348,0.3031097648603975,280246,0.7631,128631.0,0.37883903602380414,408877.0,0.786,high,high
2635,Tianjin,2008,2,,0.4337502789230261,0.3248732238864932,280246,0.7723,128631.0,0.4089589734912075,408877.0,0.786,high,high
2636,Tianjin,2009,2,,0.4397331341166137,0.3156847550081486,280246,0.7801,128631.0,0.41245489555066217,408877.0,0.786,high,high
2637,Tianjin,2010,2,1 or 3,0.3759463194440605,0.318264389844988,280246,0.7955,128631.0,0.3641503648410501,408877.0,0.786,high,high
2638,Tianjin,2011,2,,0.4952242420373202,0.3810270116146611,280246,0.8043,128631.0,0.47287584404360583,408877.0,0.786,high,high
2639,Tianjin,2012,2,,0.5043883435316155,0.4182679102558476,280246,0.8155,128631.0,0.48849912359223635,408877.0,0.786,high,high
2640,Tianjin,2013,2,4,0.2468,0.4581410024103951,280246,0.8229,128631.0,0.28422849152688096,408877.0,0.786,high,high
2641,Tianjin,2014,2,1 or 3,0.6832758920193865,0.6257854467674296,280246,0.8255,128631.0,0.67324380932292,408877.0,0.786,high,high
2642,Tianjin,2015,2,,0.5423019289573873,0.4989536814480746,280246,0.8288,128631.0,0.5348807089837929,408877.0,0.786,high,high
2643,Tianjin,2016,2,2.0,0.619,0.5362348783964395,470276,0.8327,123779.0,0.6051533951557243,594055.0,0.786,high,high
2644,Tianjin,2017,2,,0.588291788129528,0.5419197570135934,470276,0.8357,123779.0,0.5806728634171799,594055.0,0.786,high,high
2645,Tianjin,2018,2,1 or 3,0.8150054645947123,0.7577065036898715,470276,0.8395,123779.0,0.8058089813694854,594055.0,0.786,high,high
2646,Tianjin,2019,2,1 or 3,0.6226878577385438,0.565436767920482,470276,0.8431,123779.0,0.6137051617460899,594055.0,0.786,high,high
2647,Tianjin,2020,2,4,0.3660702508823754,0.3088670321510925,470276,0.847,123779.0,0.3573181584164891,594055.0,0.786,high,high
2648,Tianjin,2021,2,1 or 3,0.6329184633611226,0.565839124181189,470276,0.8488,123779.0,0.6227760672771167,594055.0,0.786,high,high
2649,Tianjin,2022,2,,0.6199931311403891,0.5490170554049969,470276,0.8511,123779.0,0.6094247934633892,594055.0,0.786,high,high
2650,Tianjin,1998,3,,0.5363127511199719,0.3924182720883169,463922,0.7141,307331.0,0.49517331956482175,771253.0,0.786,high,high
2651,Tianjin,1999,3,,0.5363127511199718,0.392418272088317,463922,0.7183,307331.0,0.49577767637675463,771253.0,0.786,high,high
2652,Tianjin,2000,3,1 or 3,0.4514377511199718,0.3708304534805282,463922,0.7202,307331.0,0.4288838292404555,771253.0,0.786,high,high
2653,Tianjin,2001,3,,0.5363127511199719,0.3655299475042716,463922,0.726564327,307331.0,0.48961464027648605,771253.0,0.786,high,high
2654,Tianjin,2002,3,,0.560815457864399,0.4032399382462931,463922,0.732837592,307331.0,0.5187172026013747,771253.0,0.786,high,high
2655,Tianjin,2003,3,2.0,0.5638681266357701,0.3842,463922,0.739018631,307331.0,0.5169780929807014,771253.0,0.786,high,high
2656,Tianjin,2004,3,,0.5703517444041932,0.4069439811574829,463922,0.745106405,307331.0,0.5287001521793304,771253.0,0.786,high,high
2657,Tianjin,2005,3,1 or 3,0.4941485780976802,0.4139086624053342,463922,0.7511,307331.0,0.47417686308185525,771253.0,0.786,high,high
2658,Tianjin,2006,3,,0.5840588426107554,0.4219833400122833,280246,0.7573,128631.0,0.5447231181301062,408877.0,0.786,high,high
2659,Tianjin,2007,3,,0.6111297666509369,0.4919252842681764,280246,0.7631,128631.0,0.582890224774461,408877.0,0.786,high,high
2660,Tianjin,2008,3,,0.6207245954148766,0.5131706100458499,280246,0.7723,128631.0,0.5962345529463492,408877.0,0.786,high,high
2661,Tianjin,2009,3,,0.6271498664392672,0.5058253170108735,280246,0.7801,128631.0,0.6004705980199634,408877.0,0.786,high,high
2662,Tianjin,2010,3,1 or 3,0.632559405075389,0.5526868713301405,280246,0.7955,128631.0,0.6162254719244856,408877.0,0.786,high,high
2663,Tianjin,2011,3,,0.6505572833600266,0.5679833461665179,280246,0.8043,128631.0,0.634397563851257,408877.0,0.786,high,high
2664,Tianjin,2012,3,,0.6561071911617148,0.5801639541933331,280246,0.8155,128631.0,0.6420956639410483,408877.0,0.786,high,high
2665,Tianjin,2013,3,4,0.4295,0.6071905022272397,280246,0.8229,128631.0,0.4609689879444442,408877.0,0.786,high,high
2666,Tianjin,2014,3,1 or 3,0.8368480666575556,0.7572694384699858,280246,0.8255,128631.0,0.8229615960388247,408877.0,0.786,high,high
2667,Tianjin,2015,3,,0.699621696059693,0.6373351603090645,280246,0.8288,128631.0,0.6889582411391855,408877.0,0.786,high,high
2668,Tianjin,2016,3,2.0,0.8547,0.6397418866236865,470276,0.8327,123779.0,0.8187375076321428,594055.0,0.786,high,high
2669,Tianjin,2017,3,,0.7100517736645049,0.6455013587380474,470276,0.8357,123779.0,0.699446140492088,594055.0,0.786,high,high
2670,Tianjin,2018,3,1 or 3,0.8718367282397225,0.7925520056098306,470276,0.8395,123779.0,0.8591115302576248,594055.0,0.786,high,high
2671,Tianjin,2019,3,1 or 3,0.6034588936352642,0.5242476473947919,470276,0.8431,123779.0,0.5910306491001341,594055.0,0.786,high,high
2672,Tianjin,2020,3,4,0.6412810590308058,0.562143289179753,470276,0.847,123779.0,0.6291729802435947,594055.0,0.786,high,high
2673,Tianjin,2021,3,1 or 3,0.7026045261778251,0.6268893762059763,470276,0.8488,123779.0,0.6911563955020815,594055.0,0.786,high,high
2674,Tianjin,2022,3,,0.6863705713620646,0.6112523301618609,470276,0.8511,123779.0,0.6751854652473543,594055.0,0.786,high,high
2675,Tianjin,1998,4,,0.7474358017556355,0.557141571988341,688062,0.7141,198106.0,0.693030681465166,886168.0,0.786,high,high
2676,Tianjin,1999,4,,0.7474358017556356,0.557141571988341,688062,0.7183,198106.0,0.6938299172301887,886168.0,0.786,high,high
2677,Tianjin,2000,4,1 or 3,0.6622608017556356,0.507655429317788,688062,0.7202,198106.0,0.6190022185475259,886168.0,0.786,high,high
2678,Tianjin,2001,4,,0.7474358017556356,0.5170922202969301,688062,0.726564327,198106.0,0.6844516495382442,886168.0,0.786,high,high
2679,Tianjin,2002,4,,0.7527681042564461,0.5359758609661528,688062,0.732837592,198106.0,0.6948493665032894,886168.0,0.786,high,high
2680,Tianjin,2003,4,2.0,0.7541011798816486,0.5309956936668142,688062,0.739018631,198106.0,0.6958748046578905,886168.0,0.786,high,high
2681,Tianjin,2004,4,,0.755767524413152,0.5244592240864325,688062,0.745106405,198106.0,0.6968085201895348,886168.0,0.786,high,high
2682,Tianjin,2005,4,1 or 3,0.7255400117588777,0.5941720448325369,688062,0.7511,198106.0,0.6928425247909116,886168.0,0.786,high,high
2683,Tianjin,2006,4,,0.7560872972472856,0.4891778582058708,622544,0.7573,179216.0,0.6913083763919342,801760.0,0.786,high,high
2684,Tianjin,2007,4,,0.7594297776897494,0.5608030876200717,622544,0.7631,179216.0,0.7123751148122427,801760.0,0.786,high,high
2685,Tianjin,2008,4,,0.7676772387552722,0.581598884840334,622544,0.7723,179216.0,0.7253071975688408,801760.0,0.786,high,high
2686,Tianjin,2009,4,,0.7781867759347336,0.5792382445731592,622544,0.7801,179216.0,0.7344379938883234,801760.0,0.786,high,high
2687,Tianjin,2010,4,1 or 3,0.7006192217621197,0.5924886603472854,622544,0.7955,179216.0,0.678506521952786,801760.0,0.786,high,high
2688,Tianjin,2011,4,,0.797019533151308,0.6366103004634484,622544,0.8043,179216.0,0.7656274463142938,801760.0,0.786,high,high
2689,Tianjin,2012,4,,0.8064887785034976,0.6789188032477301,622544,0.8155,179216.0,0.7829521180688086,801760.0,0.786,high,high
2690,Tianjin,2013,4,,0.8164684177000293,0.7090642168015854,622544,0.8229,179216.0,0.7974471337209149,801760.0,0.786,high,high
2691,Tianjin,2014,4,1 or 3,0.8781825897647133,0.788641952759085,622544,0.8255,179216.0,0.8625577486072312,801760.0,0.786,high,high
2692,Tianjin,2015,4,,0.8280138757980038,0.7222426784861748,622544,0.8288,179216.0,0.8099058468182188,801760.0,0.786,high,high
2693,Tianjin,2016,4,2.0,0.8234398203101053,0.7425309870836563,554320,0.8327,65447.0,0.8099037725113204,619767.0,0.786,high,high
2694,Tianjin,2017,4,,0.8190618221406508,0.7478573370005439,554320,0.8357,65447.0,0.8073629252321313,619767.0,0.786,high,high
2695,Tianjin,2018,4,1 or 3,0.8192128802346351,0.7516454138488358,554320,0.8395,65447.0,0.8083683018797143,619767.0,0.786,high,high
2696,Tianjin,2019,4,1 or 3,0.8166983100736728,0.7867585682738341,554320,0.8431,65447.0,0.812000764585278,619767.0,0.786,high,high
2697,Tianjin,2020,4,4,0.7478776417686038,0.6862218913767835,554320,0.847,65447.0,0.7384443119586553,619767.0,0.786,high,high
2698,Tianjin,2021,4,1 or 3,0.8086304256321432,0.762806300096365,554320,0.8488,65447.0,0.8017018178511335,619767.0,0.786,high,high
2699,Tianjin,2022,4,,0.8056474278425341,0.7676349569585331,554320,0.8511,65447.0,0.7999873709279063,619767.0,0.786,high,high
2700,Tibet,1998,1,,0.1720823084667975,0.1354084796463386,35709,0.1749,238504.0,0.14182273230703685,274213.0,0.522,low,low and medium
2701,Tibet,1999,1,,0.1670439894100175,0.1216558054959033,35709,0.1856,238504.0,0.13007985243036288,274213.0,0.522,low,low and medium
2702,Tibet,2000,1,4,0.2610789161238249,0.2385781795091306,35709,0.1904,238504.0,0.2428623197605684,274213.0,0.522,low,low and medium
2703,Tibet,2001,1,,0.1648909063372799,0.1049700363334895,35709,0.193921341,238504.0,0.11658997179851122,274213.0,0.522,low,low and medium
2704,Tibet,2002,1,,0.1875158163246313,0.1223095828084397,35709,0.197491922,238504.0,0.13518728719193318,274213.0,0.522,low,low and medium
2705,Tibet,2003,1,,0.192479198303865,0.0464,35709,0.201111843,238504.0,0.07577825679485276,274213.0,0.522,low,low and medium
2706,Tibet,2004,1,,0.195730093570303,0.1175579970940897,35709,0.204781184,238504.0,0.1335661715662509,274213.0,0.522,low,low and medium
2707,Tibet,2005,1,4,0.2300785105128669,0.1926579401170424,35709,0.2085,238504.0,0.2004601290445718,274213.0,0.522,low,low and medium
2708,Tibet,2006,1,,0.2084595780433139,0.1281437771051163,34837,0.2113,203145.0,0.14511450584335744,237982.0,0.522,low,low and medium
2709,Tibet,2007,1,,0.2356864176321514,0.1703565583678289,34837,0.215,203145.0,0.18440247810965824,237982.0,0.522,low,low and medium
2710,Tibet,2008,1,,0.2452971340340737,0.1861897354588394,34837,0.219,203145.0,0.1991342557468157,237982.0,0.522,low,low and medium
2711,Tibet,2009,1,,0.2378820609679763,0.1777259102033541,34837,0.223,203145.0,0.19114073182386487,237982.0,0.522,low,low and medium
2712,Tibet,2010,1,4,0.153578104901909,0.1012377007249542,34837,0.2267,203145.0,0.11310327035186984,237982.0,0.522,low,low and medium
2713,Tibet,2011,1,,0.2532732467808456,0.2099328635364748,34837,0.2281,203145.0,0.2198188049545158,237982.0,0.522,low,low and medium
2714,Tibet,2012,1,,0.2510298650896745,0.2070357555754575,34837,0.2287,203145.0,0.21709720842135893,237982.0,0.522,low,low and medium
2715,Tibet,2013,1,4,0.1052,0.1899882395986354,34837,0.2393,203145.0,0.16969841386268195,237982.0,0.522,low,low and medium
2716,Tibet,2014,1,4,0.3807977804131426,0.3165215092112838,34837,0.2623,203145.0,0.33338117514753135,237982.0,0.522,low,low and medium
2717,Tibet,2015,1,,0.2905946552204181,0.1886005460410514,34837,0.2887,203145.0,0.21804624536113457,237982.0,0.522,low,low and medium
2718,Tibet,2016,1,4,0.4293,0.0403,82211,0.3157,233142.0,0.1631073,315353.0,0.522,low,low and medium
2719,Tibet,2017,1,1 or 3,0.2791875911570506,0.0183,82211,0.3338,233142.0,0.1053842779282235,315353.0,0.522,low,low and medium
2720,Tibet,2018,1,4,0.7090174559243763,0.6328053176976133,82211,0.338,233142.0,0.6585650204182592,315353.0,0.522,low,low and medium
2721,Tibet,2019,1,2.0,0.0843999999999999,0.2366012698191955,82211,0.3451,233142.0,0.1840766116045911,315353.0,0.522,low,low and medium
2722,Tibet,2020,1,2.0,0.1094,0.2135232888268947,82211,0.3573,233142.0,0.17632003772904523,315353.0,0.522,low,low and medium
2723,Tibet,2021,1,,0.2673894995946864,0.2390674057770092,82211,0.3661,233142.0,0.2494361243236608,315353.0,0.522,low,low and medium
2724,Tibet,2022,1,,0.2197742958092347,0.2007006541100581,82211,0.3739,233142.0,0.2078322887413802,315353.0,0.522,low,low and medium
2725,Tibet,1998,2,,0.274938439593047,0.2149913616945488,42063,0.1749,251233.0,0.22547610561899611,293296.0,0.522,low,low and medium
2726,Tibet,1999,2,,0.2744344646453617,0.2070889785888597,42063,0.1856,251233.0,0.21958830080094646,293296.0,0.522,low,low and medium
2727,Tibet,2000,2,4,0.1939223880057455,0.1357617475388829,42063,0.1904,251233.0,0.14683553348377354,293296.0,0.522,low,low and medium
2728,Tibet,2001,2,,0.276458585623538,0.1936405656486834,42063,0.193921341,251233.0,0.20970074714117198,293296.0,0.522,low,low and medium
2729,Tibet,2002,2,,0.3218598497340119,0.2257126078329168,42063,0.197491922,251233.0,0.244700911430963,293296.0,0.522,low,low and medium
2730,Tibet,2003,2,,0.3310833179333073,0.1399,42063,0.201111843,251233.0,0.17834922942042236,293296.0,0.522,low,low and medium
2731,Tibet,2004,2,,0.3434790596971262,0.2292443691797365,42063,0.204781184,251233.0,0.2526374843577611,293296.0,0.522,low,low and medium
2732,Tibet,2005,2,4,0.4411343537249029,0.3832130686919354,42063,0.2085,251233.0,0.3952896566213091,293296.0,0.522,low,low and medium
2733,Tibet,2006,2,,0.3680821329162249,0.2455642327724461,38676,0.2113,208729.0,0.27145226507282655,247405.0,0.522,low,low and medium
2734,Tibet,2007,2,,0.4116990543827581,0.3118080536308477,38676,0.215,208729.0,0.3332846187925084,247405.0,0.522,low,low and medium
2735,Tibet,2008,2,,0.4294048805916353,0.3362402223223089,38676,0.219,208729.0,0.35664328248329136,247405.0,0.522,low,low and medium
2736,Tibet,2009,2,,0.4508253393630313,0.3287789593450578,38676,0.223,208729.0,0.35599530208906593,247405.0,0.522,low,low and medium
2737,Tibet,2010,2,4,0.3759463194440605,0.318264389844988,38676,0.2267,208729.0,0.3313408832850977,247405.0,0.522,low,low and medium
2738,Tibet,2011,2,,0.4894010358549829,0.3858197505723592,38676,0.2281,208729.0,0.40944664174532563,247405.0,0.522,low,low and medium
2739,Tibet,2012,2,,0.4988700692339339,0.4005948223130714,38676,0.2287,208729.0,0.42307037128387265,247405.0,0.522,low,low and medium
2740,Tibet,2013,2,4,0.2468,0.4293353932857183,38676,0.2393,208729.0,0.3856546736724459,247405.0,0.522,low,low and medium
2741,Tibet,2014,2,4,0.6832758920193865,0.6257854467674296,38676,0.2623,208729.0,0.640865190557018,247405.0,0.522,low,low and medium
2742,Tibet,2015,2,,0.5321677997147388,0.4095492075876288,38676,0.2887,208729.0,0.44494919513472553,247405.0,0.522,low,low and medium
2743,Tibet,2016,2,4,0.619,0.4323040527549378,69878,0.3157,205276.0,0.4912439633002039,275154.0,0.522,low,low and medium
2744,Tibet,2017,2,1 or 3,0.5402716274446644,0.1493,69878,0.3338,205276.0,0.27980632924102894,275154.0,0.522,low,low and medium
2745,Tibet,2018,2,4,0.8150054645947123,0.7577065036898715,69878,0.338,205276.0,0.7770735524757078,275154.0,0.522,low,low and medium
2746,Tibet,2019,2,4,0.6226878577385438,0.565436767920482,69878,0.3451,205276.0,0.5851941190166952,275154.0,0.522,low,low and medium
2747,Tibet,2020,2,1 or 3,0.3660702508823754,0.3088670321510925,69878,0.3573,205276.0,0.3293057422037799,275154.0,0.522,low,low and medium
2748,Tibet,2021,2,,0.5387803987453643,0.4470686409515839,69878,0.3661,205276.0,0.4806443154798869,275154.0,0.522,low,low and medium
2749,Tibet,2022,2,,0.5346536096841118,0.4374256603040594,69878,0.3739,205276.0,0.473779190577261,275154.0,0.522,low,low and medium
2750,Tibet,1998,3,,0.5423706082628289,0.4590506591378151,42063,0.1749,251233.0,0.47362331823978,293296.0,0.522,low,low and medium
2751,Tibet,1999,3,,0.5421380913262086,0.4493126423278375,42063,0.1856,251233.0,0.46654104566193516,293296.0,0.522,low,low and medium
2752,Tibet,2000,3,4,0.4514377511199718,0.3708304534805282,42063,0.1904,251233.0,0.38617808295107825,293296.0,0.522,low,low and medium
2753,Tibet,2001,3,,0.5439972814039523,0.4340379133562118,42063,0.193921341,251233.0,0.45536138146354216,293296.0,0.522,low,low and medium
2754,Tibet,2002,3,,0.5701878697287136,0.4527748374378178,42063,0.197491922,251233.0,0.47596296285279494,293296.0,0.522,low,low and medium
2755,Tibet,2003,3,,0.5749552144227449,0.3842,42063,0.201111843,251233.0,0.42256313273441837,293296.0,0.522,low,low and medium
2756,Tibet,2004,3,,0.5814444103416493,0.4435213022379917,42063,0.204781184,251233.0,0.47176535961641874,293296.0,0.522,low,low and medium
2757,Tibet,2005,3,4,0.4941485780976802,0.4139086624053342,42063,0.2085,251233.0,0.4306386848271883,293296.0,0.522,low,low and medium
2758,Tibet,2006,3,,0.5930871551776387,0.4551428878731446,38676,0.2113,208729.0,0.4842905115545842,247405.0,0.522,low,low and medium
2759,Tibet,2007,3,,0.625487916954446,0.5103035635466061,38676,0.215,208729.0,0.5350681995292916,247405.0,0.522,low,low and medium
2760,Tibet,2008,3,,0.6343900714833501,0.5305831683114446,38676,0.219,208729.0,0.5533168801060919,247405.0,0.522,low,low and medium
2761,Tibet,2009,3,,0.639115101902523,0.530981746104467,38676,0.223,208729.0,0.5550954844474335,247405.0,0.522,low,low and medium
2762,Tibet,2010,3,4,0.632559405075389,0.5526868713301405,38676,0.2267,208729.0,0.5707939747301883,247405.0,0.522,low,low and medium
2763,Tibet,2011,3,,0.658058827985555,0.5836660184364153,38676,0.2281,208729.0,0.6006350182945741,247405.0,0.522,low,low and medium
2764,Tibet,2012,3,,0.6608298733242347,0.5942906872177794,38676,0.2287,208729.0,0.6095081990803257,247405.0,0.522,low,low and medium
2765,Tibet,2013,3,4,0.4295,0.5813849697037697,38676,0.2393,208729.0,0.5450388964536577,247405.0,0.522,low,low and medium
2766,Tibet,2014,3,4,0.8368480666575556,0.7572694384699858,38676,0.2623,208729.0,0.7781429126435854,247405.0,0.522,low,low and medium
2767,Tibet,2015,3,,0.6917178293537173,0.5818955266687798,38676,0.2887,208729.0,0.6136012254539213,247405.0,0.522,low,low and medium
2768,Tibet,2016,3,4,0.8547,0.3253999999999999,69878,0.3157,205276.0,0.49250000999999993,275154.0,0.522,low,low and medium
2769,Tibet,2017,3,1 or 3,0.6866120063050049,0.5664733765351249,69878,0.3338,205276.0,0.6065756511523108,275154.0,0.522,low,low and medium
2770,Tibet,2018,3,4,0.8718367282397225,0.7925520056098306,69878,0.338,205276.0,0.8193502418587341,275154.0,0.522,low,low and medium
2771,Tibet,2019,3,4,0.6034588936352642,0.5242476473947919,69878,0.3451,205276.0,0.551583448472379,275154.0,0.522,low,low and medium
2772,Tibet,2020,3,1 or 3,0.6412810590308058,0.562143289179753,69878,0.3573,205276.0,0.5904192143475342,275154.0,0.522,low,low and medium
2773,Tibet,2021,3,,0.6520636274653496,0.5727180284340543,69878,0.3661,205276.0,0.6017664522394115,275154.0,0.522,low,low and medium
2774,Tibet,2022,3,,0.6362426833760436,0.5588351172123828,69878,0.3739,205276.0,0.5877778062009755,275154.0,0.522,low,low and medium
2775,Tibet,1998,4,,0.7476931791123871,0.5937652820538837,48963,0.1749,229201.0,0.6206872712494159,278164.0,0.522,low,low and medium
2776,Tibet,1999,4,,0.7413729339339056,0.5873022349116505,48963,0.1856,229201.0,0.615897756650181,278164.0,0.522,low,low and medium
2777,Tibet,2000,4,4,0.6622608017556356,0.507655429317788,48963,0.1904,229201.0,0.5370922922299541,278164.0,0.522,low,low and medium
2778,Tibet,2001,4,,0.7439976030207011,0.5893756437748923,48963,0.193921341,229201.0,0.6193601414598868,278164.0,0.522,low,low and medium
2779,Tibet,2002,4,,0.7456814474679586,0.5941826427718003,48963,0.197491922,229201.0,0.6241024328919473,278164.0,0.522,low,low and medium
2780,Tibet,2003,4,,0.7482934880920596,0.5919790427613449,48963,0.201111843,229201.0,0.6234157289493276,278164.0,0.522,low,low and medium
2781,Tibet,2004,4,,0.745063928619726,0.584290215082,48963,0.204781184,229201.0,0.6172136464963324,278164.0,0.522,low,low and medium
2782,Tibet,2005,4,4,0.7255400117588777,0.5941720448325369,48963,0.2085,229201.0,0.621562265936679,278164.0,0.522,low,low and medium
2783,Tibet,2006,4,,0.752107654079593,0.591786370411177,50217,0.2113,220458.0,0.6256622576503132,270675.0,0.522,low,low and medium
2784,Tibet,2007,4,,0.7663276578146104,0.6169956466292321,50217,0.215,220458.0,0.6491020290340884,270675.0,0.522,low,low and medium
2785,Tibet,2008,4,,0.7673480106883538,0.6185637492783163,50217,0.219,220458.0,0.6511475025271145,270675.0,0.522,low,low and medium
2786,Tibet,2009,4,,0.785925544469337,0.6303145648320646,50217,0.223,220458.0,0.6650158132911763,270675.0,0.522,low,low and medium
2787,Tibet,2010,4,4,0.7006192217621197,0.5924886603472854,50217,0.2267,220458.0,0.6170018586200283,270675.0,0.522,low,low and medium
2788,Tibet,2011,4,,0.8146738513012912,0.6807554368874535,50217,0.2281,220458.0,0.7113022272152498,270675.0,0.522,low,low and medium
2789,Tibet,2012,4,,0.8193427324058431,0.6894288591338501,50217,0.2287,220458.0,0.7191401619511549,270675.0,0.522,low,low and medium
2790,Tibet,2013,4,,0.8333957493018929,0.7171863644342021,50217,0.2393,220458.0,0.7449952702330405,270675.0,0.522,low,low and medium
2791,Tibet,2014,4,4,0.8781825897647133,0.788641952759085,50217,0.2623,220458.0,0.8121284618456612,270675.0,0.522,low,low and medium
2792,Tibet,2015,4,,0.8435014579045932,0.736791311966569,50217,0.2887,220458.0,0.7675985310988765,270675.0,0.522,low,low and medium
2793,Tibet,2016,4,,0.8351360040201697,0.7495354063871835,93381,0.3157,141121.0,0.7765595150599173,234502.0,0.522,low,low and medium
2794,Tibet,2017,4,1 or 3,0.8262026058912635,0.7518139484905132,93381,0.3338,141121.0,0.7766448823308836,234502.0,0.522,low,low and medium
2795,Tibet,2018,4,,0.8156123442500816,0.7461455948757402,93381,0.338,141121.0,0.7696253561642675,234502.0,0.522,low,low and medium
2796,Tibet,2019,4,2.0,0.8131947556363275,0.7867585682738341,93381,0.3451,141121.0,0.7958816965326306,234502.0,0.522,low,low and medium
2797,Tibet,2020,4,1 or 3,0.7478776417686038,0.6862218913767835,93381,0.3573,141121.0,0.708251490991781,234502.0,0.522,low,low and medium
2798,Tibet,2021,4,,0.8011913105630059,0.755496501663688,93381,0.3661,141121.0,0.7722253712017282,234502.0,0.522,low,low and medium
2799,Tibet,2022,4,,0.7910289755653392,0.7525598806861126,93381,0.3739,141121.0,0.7669434752614555,234502.0,0.522,low,low and medium
2800,Xinjiang,1998,1,,0.1696625729639141,0.1159320813361185,418172,0.3391,1232941.0,0.134152091047104,1651113.0,0.662,low,low and medium
2801,Xinjiang,1999,1,,0.1687580752059092,0.1108394737252056,418172,0.3403,1232941.0,0.13054917380908904,1651113.0,0.662,low,low and medium
2802,Xinjiang,2000,1,1 or 3,0.1230789161238249,0.1005781795091306,418172,0.3387,1232941.0,0.10819917900052756,1651113.0,0.662,low,low and medium
2803,Xinjiang,2001,1,,0.1690376181712596,0.1001394441128788,418172,0.345148959,1232941.0,0.12391957716612972,1651113.0,0.662,low,low and medium
2804,Xinjiang,2002,1,,0.1842976271373106,0.1141441219521089,418172,0.351655414,1232941.0,0.13881398186156216,1651113.0,0.662,low,low and medium
2805,Xinjiang,2003,1,,0.1837170679278369,0.0464,418172,0.358217428,1232941.0,0.09558936689361103,1651113.0,0.662,low,low and medium
2806,Xinjiang,2004,1,,0.1932451681532504,0.1121773855305512,418172,0.364832987,1232941.0,0.14175358681425726,1651113.0,0.662,low,low and medium
2807,Xinjiang,2005,1,1 or 3,0.173578510512867,0.1361579401170425,418172,0.3715,1232941.0,0.1500596820190913,1651113.0,0.662,low,low and medium
2808,Xinjiang,2006,1,,0.1988478149672161,0.1196477403974364,482758,0.3794,908384.0,0.14969624868921083,1391142.0,0.662,low,low and medium
2809,Xinjiang,2007,1,,0.2260132970471836,0.1621237333780498,482758,0.3915,908384.0,0.1871364975545157,1391142.0,0.662,low,low and medium
2810,Xinjiang,2008,1,,0.2331541253130079,0.1822390600555497,482758,0.3964,908384.0,0.20242179192360613,1391142.0,0.662,low,low and medium
2811,Xinjiang,2009,1,,0.2281838338062576,0.1786708194530994,482758,0.3985,908384.0,0.1984017556728329,1391142.0,0.662,low,low and medium
